ID;Edad;Estado_civil;Genero;Zona_geografica;Ingreso;Numero_entidades_sbs;Tenencia_Saldo_rcc;Tenencia_prestamos_rcc;Tenencia_hipotecario_rcc;Saldo_tc_rcc;Saldo_prestamo_rcc;Saldo_hipotecario_rcc;deuda_rcc;Tenencia_TC_rcc;Nro_bancos_tc_saldo;Cantidad_productos_rcc;Nro_bancos_pld;Nro_productos_activo_E1;Nro_productos_activo_E2;Nro_productos_activo_E3;Nro_productos_activo_E4;Nro_productos_activo_rcc;Antiguedad_cliente;Tenencia_ahorros;Tenencia_cts;Tenencia_depo_plazo;Tenencia_FFMM;Saldo_vehicular_prom;Saldo_hipot_prom;Flg_transacc_atm_3m;Flg_transacc_ventanilla_3m;Flg_transacc_bca_internet_3m;Flg_transacc_bca_telef_3m;Flg_ph;Antiguedad_ph;Antiguedad_ahorros;Antiguedad_depo_plazo;Antiguedad_cts;Antiguedad_pasivos;Nro_productos_pasivos;Antiguedad_pld;Antiguedad_activos;Nro_meses_rcc;Tenencia_ahorros_6m;Tenencia_depo_plazo_6m;Tenencia_cts_6m;Tenencia_FFMM_6m;Nro_meses_visitaOficina_5M;cant_vecesvisitaoficina_5m;Target_mora
9267;33;Soltero;Femenino;LIMA NORTE;6000;4;1;0;1;0;0;0;0;1;4;1;0;1;0;0;0;1;93;1;1;1;0;0;0;1;1;1;1;0;0;93;2;81;93;3;0;30;29;1;1;1;1;5;11;SIN ATRASO
9268;52;Soltero;Masculino;LIMA MODERNA;3500;8;1;1;0;0;0;0;0;1;8;2;1;1;1;1;1;2;14;1;0;1;1;0;0;0;0;0;0;0;0;10;10;0;10;2;0;0;99;1;1;0;1;0;0;SIN ATRASO
9269;73;Otro;Femenino;NORTE;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;1;0;1;0;0;0;0;0;0;0;0;0;117;131;0;131;2;0;0;0;1;1;0;0;1;1;SIN ATRASO
9270;57;Casado;Masculino;NORTE;5000;2;1;0;1;0;0;0;0;1;2;2;0;2;0;1;0;2;277;1;1;0;1;0;0;1;1;1;0;0;0;277;0;262;277;2;0;24;95;1;0;1;1;3;4;SIN ATRASO
9271;48;Casado;Masculino;LIMA MODERNA;2000;5;1;0;0;0;0;0;0;1;4;1;0;1;1;0;0;1;154;1;0;1;0;0;0;0;1;0;0;0;0;58;16;0;58;2;0;0;63;1;1;0;1;3;3;CON ATRASO
9272;73;Casado;Masculino;ORIENTE;2000;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;286;1;0;1;0;0;0;0;1;0;0;0;0;262;72;0;262;2;0;0;99;1;1;0;0;3;5;SIN ATRASO
9273;28;Soltero;Femenino;LIMA MODERNA;7000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;47;1;0;1;0;0;0;1;0;1;0;0;0;8;7;0;8;2;0;0;51;1;1;1;1;0;0;SIN ATRASO
9274;64;Soltero;Femenino;NORTE;500;2;0;0;0;0;0;0;0;1;2;1;0;1;0;0;0;1;241;1;0;0;0;0;0;1;1;0;0;0;0;113;0;0;113;1;0;0;95;1;0;1;0;3;4;SIN ATRASO
9275;72;Casado;Masculino;LIMA MODERNA;500;2;1;0;0;0;0;0;0;1;2;1;0;0;0;0;1;1;455;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;98;1;0;0;1;3;6;SIN ATRASO
9276;85;Soltero;Femenino;LIMA CENTRO;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;SIN ATRASO
9277;84;Casado;Masculino;LIMA ESTE;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;SIN ATRASO
9278;61;Soltero;Femenino;SUR;2500;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;51;1;0;0;48;0;0;0;0;0;0;SIN ATRASO
9279;43;Soltero;Femenino;LIMA MODERNA;12000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;85;1;0;0;0;0;0;1;0;0;0;0;0;69;0;0;69;1;0;0;47;1;1;0;0;0;0;SIN ATRASO
9280;44;Casado;Masculino;LIMA MODERNA;14000;2;1;0;0;0;0;0;0;1;2;1;0;0;0;0;1;1;101;1;1;0;0;0;0;0;1;0;0;0;0;100;0;32;100;2;0;0;96;1;0;1;0;1;1;SIN ATRASO
9281;47;Soltero;Masculino;CENTRO;10000;7;1;0;0;0;0;0;0;1;6;2;0;2;1;1;0;2;238;1;0;0;0;0;0;1;1;0;0;0;0;36;0;0;36;1;0;20;85;1;0;0;0;5;13;SIN ATRASO
9282;37;Casado;Femenino;LIMA MODERNA;10500;5;1;1;1;0;0;0;0;1;3;4;1;1;2;0;1;4;181;1;1;0;0;0;0;1;1;1;1;1;47;46;0;183;183;2;0;0;97;1;0;1;0;2;2;SIN ATRASO
9283;45;Soltero;Masculino;ORIENTE;2500;4;1;1;0;0;0;0;0;1;4;2;1;0;1;1;2;2;237;1;0;0;1;0;0;0;1;0;0;0;0;68;0;0;68;1;0;0;98;1;0;0;1;1;1;SIN ATRASO
9284;43;Soltero;Femenino;LIMA MODERNA;2500;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;241;1;0;0;1;0;0;0;0;1;0;0;0;73;0;0;73;1;0;0;75;1;1;0;1;0;0;SIN ATRASO
9285;69;Casado;Masculino;SUR;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;SIN ATRASO
9286;46;Casado;Masculino;LIMA MODERNA;2000;2;1;0;0;0;0;0;0;1;2;1;0;0;0;1;1;1;177;0;1;0;0;0;0;0;0;0;0;0;0;0;0;164;164;1;0;0;96;1;0;1;0;0;0;SIN ATRASO
9287;38;Soltero;Masculino;LIMA SUR;4500;5;1;0;1;0;0;0;0;1;5;2;0;0;0;1;2;2;210;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;12;1;0;0;96;1;0;0;0;0;0;SIN ATRASO
9288;62;Soltero;Femenino;CALLAO;11500;3;1;0;1;0;0;0;0;1;3;2;0;0;0;2;0;2;194;1;0;0;0;0;0;1;0;0;0;1;73;194;0;0;194;1;0;0;97;1;0;0;0;0;0;SIN ATRASO
9289;60;Soltero;Masculino;NORTE;7000;6;1;1;0;3318;0;148;18199;1;3;2;2;0;0;0;0;2;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;245;1;0;0;99;0;0;0;0;0;0;CON ATRASO
9290;40;Soltero;Masculino;LIMA MODERNA;13500;5;1;1;1;0;0;0;0;1;5;3;1;0;2;1;2;3;177;0;1;0;0;0;0;0;0;0;0;0;0;0;0;178;178;1;0;0;96;0;0;1;0;0;0;SIN ATRASO
9291;55;Soltero;Masculino;SUR;4000;2;0;1;0;0;0;0;0;1;1;2;1;0;0;1;1;2;228;0;1;0;0;0;0;0;1;0;0;0;0;0;0;166;166;1;0;0;84;0;1;1;0;1;1;SIN ATRASO
9292;56;Casado;Femenino;CENTRO;11000;1;0;1;1;0;0;0;0;1;1;3;1;3;0;0;0;3;262;1;1;0;0;0;0;1;1;0;0;1;75;84;0;65;84;2;7;50;99;1;0;1;0;5;7;SIN ATRASO
9293;78;Casado;Masculino;LIMA ESTE;500;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;182;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1;0;0;1;0;0;SIN ATRASO
9294;35;Casado;Femenino;LIMA MODERNA;7500;2;1;1;1;0;0;0;0;1;2;3;1;2;0;0;2;3;56;1;0;0;0;0;0;0;0;1;0;0;0;36;0;0;36;1;0;36;35;1;0;0;0;0;0;SIN ATRASO
9295;60;Casado;Masculino;CENTRO;8500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN ATRASO
9296;61;Casado;Masculino;LIMA MODERNA;21000;6;1;1;0;0;0;0;0;1;5;2;1;0;1;0;2;2;400;1;0;0;0;0;0;0;0;0;0;0;0;16;0;0;16;1;0;0;96;1;0;0;0;1;1;SIN ATRASO
9297;84;Casado;Masculino;SUR;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;1;0;0;1;0;0;SIN ATRASO
9298;69;Casado;Femenino;SUR;500;2;1;1;0;0;0;0;0;1;1;2;1;0;0;0;0;2;231;1;0;0;1;0;0;0;1;0;0;0;0;12;0;0;12;1;0;0;97;1;0;0;1;2;2;SIN ATRASO
9299;57;Casado;Masculino;LIMA ESTE;9000;5;1;0;1;0;0;0;0;1;5;1;0;1;1;1;1;1;323;1;0;0;0;0;0;1;1;0;1;0;0;11;0;0;11;1;0;10;95;1;0;0;0;2;2;SIN ATRASO
9300;40;Soltero;Masculino;LIMA MODERNA;500;4;1;0;1;0;0;0;0;1;4;3;0;3;0;1;2;3;58;1;0;0;0;0;0;0;0;1;0;0;0;58;0;0;58;1;0;57;99;1;0;0;0;0;0;SIN ATRASO
9301;45;Casado;Masculino;LIMA MODERNA;500;4;1;0;1;0;0;0;0;1;4;2;0;0;1;1;2;2;165;1;0;0;1;0;0;1;0;1;0;0;0;129;0;0;129;1;0;0;97;1;1;0;1;1;1;SIN ATRASO
9302;49;Casado;Masculino;LIMA MODERNA;1000;4;1;1;0;0;0;0;0;1;3;2;2;1;2;1;0;2;169;1;0;0;0;5934;0;1;1;0;0;0;0;60;0;0;60;1;0;0;98;1;0;0;0;5;38;SIN ATRASO
9303;51;Casado;Masculino;ORIENTE;4500;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;1;0;0;0;0;91;0;0;91;1;44;44;96;0;0;0;0;3;5;SIN ATRASO
9304;67;Casado;Masculino;LIMA MODERNA;2000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;231;1;0;0;0;0;0;1;1;0;0;0;0;32;0;0;32;1;0;0;99;1;0;0;0;2;2;SIN ATRASO
9305;47;Soltero;Femenino;LIMA CENTRO;65500;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;181;1;0;1;1;0;0;0;0;0;0;0;0;98;97;0;98;2;0;0;87;1;1;0;1;0;0;SIN ATRASO
9306;52;Soltero;Femenino;LIMA MODERNA;4000;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;274;1;0;0;1;0;0;0;0;0;0;0;0;153;0;0;153;1;0;0;96;1;1;0;1;0;0;SIN ATRASO
9307;48;Casado;Masculino;LIMA MODERNA;17000;5;1;0;1;0;0;0;0;1;4;2;0;1;0;0;2;2;168;1;0;0;0;0;0;0;0;0;0;0;0;29;0;0;29;1;0;0;98;1;0;0;0;0;0;SIN ATRASO
9308;46;Soltero;Femenino;CENTRO;8500;5;1;0;0;0;0;0;0;1;5;1;0;1;0;1;0;1;43;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;18;1;0;0;62;0;0;0;0;0;0;SIN ATRASO
9309;65;Casado;Femenino;LIMA MODERNA;8000;6;1;1;0;0;0;0;0;1;6;2;1;1;1;1;0;2;238;1;0;0;0;0;0;1;1;1;0;0;0;149;0;0;149;1;0;0;96;1;0;0;1;5;8;SIN ATRASO
9310;68;Soltero;Femenino;LIMA CENTRO;2000;3;1;0;0;0;0;0;0;1;3;1;0;0;0;0;0;1;228;1;0;0;1;0;0;0;0;0;0;0;0;150;0;0;150;1;0;0;84;1;1;0;1;0;0;SIN ATRASO
9311;49;Soltero;Femenino;SUR;3000;4;1;0;0;0;0;0;0;1;4;1;0;1;0;0;0;1;182;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;1;5;6;SIN ATRASO
9312;50;Casado;Femenino;SUR;6500;4;1;0;0;0;0;0;0;1;4;1;0;0;1;0;1;1;229;0;1;0;0;0;0;0;1;0;0;0;0;0;0;82;82;1;0;0;97;0;0;1;0;1;1;SIN ATRASO
9313;34;Casado;Masculino;LIMA MODERNA;10500;3;1;1;0;0;0;0;0;1;2;3;1;2;0;1;1;3;172;0;0;0;0;0;0;0;1;0;0;0;0;117;0;0;117;1;0;28;99;0;0;0;0;3;7;SIN ATRASO
9314;31;Soltero;Femenino;SUR;4500;2;0;0;1;0;0;0;0;1;1;2;0;0;0;1;0;2;54;1;1;0;0;0;0;0;0;0;0;0;0;54;0;27;54;2;0;0;31;1;0;1;1;0;0;SIN ATRASO
9315;50;Casado;Masculino;LIMA MODERNA;9500;5;1;0;1;0;0;0;0;1;4;2;0;1;0;1;1;2;240;1;0;0;0;0;0;1;1;1;0;0;0;148;0;0;148;1;0;61;60;1;0;1;0;3;4;SIN ATRASO
9316;71;Casado;Femenino;LIMA MODERNA;500;6;1;0;0;0;0;0;0;1;6;1;0;1;0;1;0;1;227;1;0;1;0;0;0;0;1;0;1;0;0;27;27;0;27;2;0;0;96;1;1;0;1;5;5;SIN ATRASO
9317;68;Casado;Femenino;LIMA ESTE;15000;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;89;1;0;0;1;0;0;1;1;1;0;0;0;89;0;0;89;1;0;0;99;1;0;0;1;3;3;SIN ATRASO
9318;35;Casado;Femenino;LIMA MODERNA;7500;5;1;1;0;0;0;0;0;1;5;2;1;2;1;0;0;2;181;1;0;0;0;0;0;1;0;1;1;1;74;111;0;0;111;1;12;12;98;1;1;1;0;1;1;CON ATRASO
9319;45;Casado;Masculino;LIMA MODERNA;1500;2;1;0;0;0;0;0;0;1;2;1;0;0;1;0;1;1;205;1;0;0;0;0;0;0;1;0;0;0;0;157;0;0;157;1;0;0;95;1;1;0;0;4;5;SIN ATRASO
9320;33;Soltero;Masculino;LIMA MODERNA;5000;3;0;0;1;0;0;0;0;1;2;2;0;0;0;1;1;2;82;1;0;0;0;0;0;1;0;1;1;1;68;68;0;0;68;1;0;0;87;1;0;1;0;1;1;SIN ATRASO
9321;49;Casado;Masculino;LIMA MODERNA;14000;2;0;0;1;0;0;0;0;1;2;1;0;0;0;0;1;1;226;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;1;0;0;98;1;0;0;0;0;0;SIN ATRASO
9322;59;Soltero;Femenino;CENTRO;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;0;1;0;0;0;0;0;0;0;0;0;0;0;0;51;51;1;0;0;97;0;0;1;0;0;0;SIN ATRASO
9323;72;Casado;Femenino;LIMA MODERNA;2500;7;1;1;0;0;0;0;0;1;7;2;1;1;0;1;1;2;229;1;0;1;0;0;0;0;1;0;0;0;0;178;177;0;178;2;0;0;97;1;1;0;1;1;1;SIN ATRASO
9324;87;Soltero;Masculino;LIMA PROVINCIA;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;1;0;0;0;0;0;0;0;0;76;0;0;76;1;0;0;99;1;1;0;1;0;0;SIN ATRASO
9325;58;Casado;Masculino;LIMA MODERNA;16500;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;104;0;1;0;0;0;0;0;0;0;0;0;0;78;0;74;78;2;0;0;60;1;0;1;0;0;0;SIN ATRASO
9326;58;Casado;Masculino;CENTRO;7500;4;1;0;0;0;0;0;0;1;4;1;0;1;0;0;0;1;203;1;0;0;0;0;0;0;1;0;0;0;0;106;0;0;106;1;0;0;95;1;0;0;1;4;8;SIN ATRASO
9327;26;Otro;Masculino;ORIENTE;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SIN ATRASO
9328;59;Casado;Masculino;SUR;500;3;1;1;1;0;0;0;0;1;3;3;1;3;0;0;1;3;103;1;0;0;0;0;231706;0;0;1;0;0;0;27;0;0;27;1;18;44;98;1;0;0;0;1;2;SIN ATRASO
9329;48;Casado;Masculino;LIMA NORTE;7500;8;1;1;0;0;0;0;0;1;8;2;1;1;1;1;2;2;108;1;0;0;0;0;0;0;0;1;0;0;0;54;0;0;54;1;0;0;97;1;0;0;0;0;0;SIN ATRASO
9330;42;Casado;Masculino;CENTRO;4500;3;1;0;1;0;0;0;0;1;2;2;0;0;0;1;1;2;58;1;0;0;0;0;0;0;0;0;0;0;0;58;0;0;58;1;0;0;95;1;0;0;0;0;0;SIN ATRASO
9331;59;Soltero;Femenino;LIMA MODERNA;1000;5;1;1;0;0;0;0;0;1;4;2;1;1;1;1;1;2;205;1;1;0;0;0;0;1;1;1;0;1;24;24;0;21;24;2;4;4;85;1;0;1;0;3;6;SIN ATRASO
9332;53;Casado;Femenino;LIMA MODERNA;4500;4;1;0;0;0;0;0;0;1;4;1;0;1;1;0;1;1;51;1;0;0;0;0;0;1;1;1;0;0;0;18;0;0;18;1;0;0;96;1;0;0;0;2;2;SIN ATRASO
9333;60;Soltero;Masculino;LIMA MODERNA;8500;7;1;1;0;0;0;0;0;1;6;2;1;1;1;1;0;2;206;1;0;0;0;0;0;0;1;0;0;0;0;29;0;0;29;1;0;0;97;1;0;0;0;5;6;SIN ATRASO
9334;63;Casado;Masculino;LIMA MODERNA;2000;5;1;0;1;0;0;0;0;1;5;2;0;0;0;2;1;2;126;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;120;1;0;0;96;0;0;0;0;0;0;SIN ATRASO
9335;48;Casado;Femenino;LIMA MODERNA;12500;3;1;1;1;0;0;0;0;1;2;2;1;1;2;0;0;2;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;SIN ATRASO
9336;55;Soltero;Femenino;LIMA MODERNA;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;1;0;0;1;0;0;1;0;0;0;0;0;25;0;0;25;1;0;0;97;1;0;0;1;0;0;SIN ATRASO
9337;51;Casado;Masculino;LIMA MODERNA;3500;3;1;1;0;0;0;0;0;1;3;2;1;0;1;0;2;2;194;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;1;0;0;97;0;0;0;0;0;0;SIN ATRASO
9338;50;Soltero;Femenino;LIMA MODERNA;8000;3;1;1;0;0;0;0;0;1;3;2;1;2;0;0;0;2;214;1;0;0;0;0;0;1;1;1;0;0;0;117;0;0;117;1;11;11;97;1;1;1;1;5;10;SIN ATRASO
9339;70;Casado;Masculino;LIMA MODERNA;2500;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;225;1;0;1;1;0;0;0;0;1;0;0;0;225;67;0;225;2;0;0;97;1;1;0;1;0;0;SIN ATRASO
9340;43;Casado;Masculino;LIMA MODERNA;15500;6;1;0;0;0;0;0;0;1;6;1;0;1;1;1;1;1;229;1;0;0;0;0;0;0;1;0;0;0;0;37;0;0;37;1;0;0;97;1;0;0;0;1;1;SIN ATRASO
9341;48;Casado;Masculino;LIMA MODERNA;11500;4;1;0;1;0;0;0;0;1;4;1;0;1;0;1;1;1;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;SIN ATRASO
9342;26;Otro;Masculino;ORIENTE;13500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;2;2;SIN ATRASO
9343;86;Otro;Femenino;LIMA ESTE;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;1;0;0;0;0;0;0;0;0;0;0;0;71;0;0;71;1;0;0;95;1;0;0;1;0;0;SIN ATRASO
9344;35;Soltero;Masculino;SIERRA CENTRAL;5000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;102;1;1;0;1;0;0;1;1;0;0;0;0;86;0;39;86;2;0;0;24;1;0;1;1;4;4;SIN ATRASO
9345;65;Soltero;Femenino;LIMA CENTRO;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;SIN ATRASO
9346;72;Soltero;Masculino;LIMA NORTE;17000;7;1;1;0;0;0;0;0;1;7;2;1;1;1;1;1;2;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;SIN ATRASO
9347;51;Casado;Masculino;CENTRO;1500;5;0;0;0;0;0;0;0;1;2;1;0;1;0;0;0;1;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;SIN ATRASO
9348;55;Soltero;Femenino;CENTRO;1000;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;1;0;0;0;0;0;0;0;0;0;0;0;19;0;0;19;1;0;0;97;1;0;0;0;1;2;SIN ATRASO
9349;51;Casado;Masculino;LIMA MODERNA;4000;4;1;1;1;0;0;0;0;1;4;2;0;1;2;0;1;2;294;1;0;0;0;0;0;0;1;1;0;0;0;55;0;0;55;1;0;50;95;1;0;0;0;2;5;SIN ATRASO
9350;48;Casado;Femenino;LIMA MODERNA;1000;7;1;0;0;0;0;0;0;1;6;1;0;0;1;1;1;1;144;1;0;0;0;0;0;0;1;0;0;0;0;25;0;0;25;1;0;0;99;1;0;0;0;2;3;SIN ATRASO
9351;53;Soltero;Masculino;NORTE;1000;4;1;0;1;0;0;0;0;1;4;2;0;2;0;0;0;2;126;1;0;0;0;0;36348;1;1;0;0;0;0;126;0;0;126;1;0;125;97;1;0;0;1;5;10;SIN ATRASO
9352;83;Soltero;Femenino;LIMA MODERNA;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SIN ATRASO
9353;38;Casado;Masculino;LIMA MODERNA;9500;1;1;1;1;0;0;0;0;1;1;2;1;0;0;0;2;2;137;1;0;0;0;0;0;0;0;0;0;0;0;46;0;0;46;1;0;45;44;1;0;0;0;0;0;SIN ATRASO
9354;46;Casado;Femenino;LIMA MODERNA;10000;4;1;0;0;0;0;0;0;1;4;1;0;1;1;1;0;1;113;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;95;0;0;0;0;5;11;CON ATRASO
9355;41;Casado;Masculino;ORIENTE;500;5;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;1;121;1;0;0;0;0;0;1;1;0;0;0;0;14;0;0;14;1;0;0;96;1;0;0;0;5;15;SIN ATRASO
9356;48;Casado;Masculino;LIMA NORTE;16500;4;1;1;0;0;0;0;0;1;4;2;1;1;0;0;2;2;113;1;0;0;0;0;0;0;0;0;1;0;0;78;0;0;78;1;0;0;34;1;0;0;0;0;0;SIN ATRASO
9357;37;Soltero;Masculino;LIMA MODERNA;17000;4;1;1;0;0;0;0;0;1;3;2;1;2;0;0;0;2;58;1;0;0;1;0;0;1;1;0;0;0;0;58;0;0;58;1;6;6;51;1;0;0;1;5;33;SIN ATRASO
9358;59;Casado;Masculino;SUR;5000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;106;0;1;0;0;0;0;0;1;0;0;0;0;106;0;0;106;1;0;0;99;1;0;1;0;2;2;SIN ATRASO
9359;50;Soltero;Femenino;LIMA MODERNA;500;1;1;1;0;0;0;0;0;1;1;2;1;0;0;0;2;2;185;1;0;0;0;0;0;1;0;0;0;0;0;8;0;0;8;1;0;0;96;1;0;0;0;1;1;SIN ATRASO
9360;75;Soltero;Femenino;LIMA CENTRO;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;8;0;0;8;1;0;0;86;1;0;0;0;0;0;SIN ATRASO
9361;57;Casado;Masculino;LIMA MODERNA;8500;2;1;0;0;0;0;0;0;1;2;1;0;0;0;0;1;1;179;1;0;0;0;0;0;0;0;0;0;0;0;178;0;0;178;1;0;0;95;1;0;0;0;0;0;SIN ATRASO
9362;46;Casado;Masculino;NORTE;3500;5;1;1;0;0;0;0;0;1;5;2;1;1;0;1;2;2;230;1;0;0;0;0;0;0;1;0;0;0;0;36;0;0;36;1;0;0;98;1;0;0;0;3;3;SIN ATRASO
9363;71;Casado;Masculino;CENTRO;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;SIN ATRASO
9364;44;Casado;Masculino;ORIENTE;1000;4;1;0;1;0;0;0;0;1;3;2;0;1;0;1;0;2;159;1;0;0;1;0;0;0;1;0;0;0;0;50;0;0;50;1;0;0;97;1;0;0;1;5;7;SIN ATRASO
9365;77;Casado;Masculino;LIMA MODERNA;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;SIN ATRASO
9366;69;Casado;Masculino;CENTRO;1000;3;0;0;0;0;0;0;23594;0;0;0;0;0;0;0;0;0;67;0;0;0;1;0;0;0;0;0;0;0;0;66;0;0;66;1;0;0;15;1;0;0;1;0;0;SIN ATRASO
9367;58;Soltero;Femenino;LIMA CENTRO;19000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;198;1;0;0;1;0;0;0;0;0;0;0;0;177;0;0;177;1;0;0;34;1;1;0;1;0;0;SIN ATRASO
9368;50;Casado;Masculino;CENTRO;5500;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;1;0;0;0;0;147;0;0;147;1;0;94;97;0;0;0;0;3;3;SIN ATRASO
9369;39;Soltero;Masculino;LIMA MODERNA;13000;2;1;0;1;0;0;0;0;1;2;2;0;2;0;0;0;2;242;1;1;0;0;0;399986;1;1;1;0;1;75;131;0;131;131;2;0;12;99;1;0;1;0;3;5;SIN ATRASO
9370;60;Soltero;Masculino;SUR;3500;6;1;1;1;0;0;0;0;1;6;3;1;0;1;1;3;3;225;1;0;0;1;0;0;0;1;0;0;0;0;10;0;0;10;1;0;0;97;1;0;0;1;5;11;SIN ATRASO
9371;71;Casado;Masculino;NORTE;10000;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;60;1;0;0;0;0;0;0;1;0;0;0;0;23;0;0;23;1;0;0;97;1;0;0;0;3;3;SIN ATRASO
9372;70;Casado;Masculino;LIMA NORTE;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;3;SIN ATRASO
9373;59;Casado;Femenino;LIMA MODERNA;4000;4;1;0;0;0;0;0;0;1;4;1;0;1;0;1;0;1;170;1;0;1;0;0;0;0;1;1;1;0;0;100;162;0;162;2;0;0;62;1;1;0;0;3;7;SIN ATRASO
9374;40;Casado;Femenino;LIMA MODERNA;1500;2;1;0;0;0;0;0;0;1;2;1;0;1;0;0;0;1;219;1;0;1;0;0;0;0;1;0;0;0;0;111;8;0;111;2;0;0;83;1;1;1;0;2;3;SIN ATRASO
9375;55;Casado;Masculino;LIMA MODERNA;8500;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;131;1;0;0;0;0;0;1;1;1;1;0;0;31;0;0;31;1;0;0;19;1;0;0;0;5;7;SIN ATRASO
